utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2015-11-12T04:00:00Z,2015-11-12T05:00:00+0100,52209,49924,38435,0,0,31617,15590,0.4931,2162,2720,1.2579,29455,12871,0.437
2015-11-12T05:00:00Z,2015-11-12T06:00:00+0100,60909,58481,38435,0,0,31617,15040,0.4757,2162,2602,1.2038,29455,12437,0.4222
2015-11-12T06:00:00Z,2015-11-12T07:00:00+0100,67216,65295,38435,113,0.0029,31617,15043,0.4758,2162,2811,1.3002,29455,12232,0.4153
2015-11-12T07:00:00Z,2015-11-12T08:00:00+0100,68574,67305,38435,1380,0.0359,31617,14334,0.4534,2162,2715,1.2557,29455,11619,0.3944
2015-11-12T08:00:00Z,2015-11-12T09:00:00+0100,68747,67563,38435,3955,0.1029,31617,13902,0.4397,2162,2608,1.2062,29455,11294,0.3834
2015-11-12T09:00:00Z,2015-11-12T10:00:00+0100,69950,68722,38435,6708,0.1746,31617,14187,0.4487,2162,2668,1.2343,29455,11519,0.391
2015-11-12T10:00:00Z,2015-11-12T11:00:00+0100,70379,69991,38435,8631,0.2246,31617,13854,0.4382,2162,2512,1.1618,29455,11342,0.3851
2015-11-12T11:00:00Z,2015-11-12T12:00:00+0100,69790,69126,38435,9159,0.2383,31617,12765,0.4037,2162,2065,0.9551,29455,10700,0.3632
2015-11-12T12:00:00Z,2015-11-12T13:00:00+0100,69204,68288,38435,8364,0.2176,31617,10816,0.3421,2162,1630,0.754,29455,9186,0.3118
2015-11-12T13:00:00Z,2015-11-12T14:00:00+0100,67186,67069,38435,5857,0.1524,31617,8558,0.2707,2162,1412,0.6532,29455,7146,0.2426
2015-11-12T14:00:00Z,2015-11-12T15:00:00+0100,66498,65949,38435,2620,0.0682,31617,6798,0.215,2162,1358,0.628,29455,5440,0.1846
2015-11-12T15:00:00Z,2015-11-12T16:00:00+0100,66865,65937,38435,301,0.0079,31617,6112,0.1933,2162,1595,0.7378,29455,4517,0.1533
2015-11-12T16:00:00Z,2015-11-12T17:00:00+0100,70881,69068,38435,0,0,31617,6755,0.2137,2162,1929,0.8922,29455,4827,0.1638
2015-11-12T17:00:00Z,2015-11-12T18:00:00+0100,70868,69359,38435,0,0,31617,7690,0.2432,2162,2142,0.9909,29455,5547,0.1884
2015-11-12T18:00:00Z,2015-11-12T19:00:00+0100,68934,67589,38435,0,0,31617,8720,0.2758,2162,2490,1.1517,29455,6230,0.2115
2015-11-12T19:00:00Z,2015-11-12T20:00:00+0100,64930,63308,38435,0,0,31617,9481,0.2998,2162,2677,1.2382,29455,6804,0.231
2015-11-12T20:00:00Z,2015-11-12T21:00:00+0100,60964,59354,38435,0,0,31617,10073,0.3186,2162,2716,1.2562,29455,7357,0.2498
2015-11-12T21:00:00Z,2015-11-12T22:00:00+0100,57398,55579,38435,0,0,31617,10360,0.3277,2162,2736,1.2655,29455,7624,0.2589
2015-11-12T22:00:00Z,2015-11-12T23:00:00+0100,52617,51013,38435,0,0,31617,10568,0.3342,2162,2709,1.2532,29455,7858,0.2668
2015-11-12T23:00:00Z,2015-11-13T00:00:00+0100,48854,47996,38439,0,0,31651,10481,0.3311,2162,2720,1.258,29488,7761,0.2632
2015-11-13T00:00:00Z,2015-11-13T01:00:00+0100,46662,45976,38439,0,0,31651,11135,0.3518,2162,2707,1.2522,29488,8428,0.2858
2015-11-13T01:00:00Z,2015-11-13T02:00:00+0100,45740,45347,38439,0,0,31651,11711,0.37,2162,2700,1.2489,29488,9011,0.3056
2015-11-13T02:00:00Z,2015-11-13T03:00:00+0100,46089,45783,38439,0,0,31651,12272,0.3878,2162,2688,1.2431,29488,9584,0.325
2015-11-13T03:00:00Z,2015-11-13T04:00:00+0100,47327,47128,38439,0,0,31651,13495,0.4264,2162,2741,1.2678,29488,10754,0.3647
2015-11-13T04:00:00Z,2015-11-13T05:00:00+0100,51457,50765,38439,0,0,31651,15027,0.4748,2162,2800,1.295,29488,12227,0.4147
2015-11-13T05:00:00Z,2015-11-13T06:00:00+0100,60472,58848,38439,0,0,31651,15922,0.503,2162,2794,1.2923,29488,13128,0.4452
2015-11-13T06:00:00Z,2015-11-13T07:00:00+0100,66856,64834,38439,137,0.0036,31651,17075,0.5395,2162,2806,1.2978,29488,14269,0.4839
2015-11-13T07:00:00Z,2015-11-13T08:00:00+0100,65851,67058,38439,1633,0.0425,31651,18128,0.5728,2162,2875,1.33,29488,15253,0.5172
2015-11-13T08:00:00Z,2015-11-13T09:00:00+0100,68132,67704,38439,4129,0.1074,31651,19404,0.6131,2162,2900,1.3413,29488,16504,0.5597
2015-11-13T09:00:00Z,2015-11-13T10:00:00+0100,71173,69171,38439,6132,0.1596,31651,19611,0.6196,2162,2641,1.2218,29488,16970,0.5755
2015-11-13T10:00:00Z,2015-11-13T11:00:00+0100,71855,69820,38439,7238,0.1883,31651,20157,0.6368,2162,2632,1.2172,29488,17525,0.5943
2015-11-13T11:00:00Z,2015-11-13T12:00:00+0100,70960,68957,38439,7105,0.1849,31651,20420,0.6452,2162,2640,1.2212,29488,17780,0.603
2015-11-13T12:00:00Z,2015-11-13T13:00:00+0100,69577,68000,38439,5648,0.1469,31651,20454,0.6462,2162,2645,1.2236,29488,17808,0.6039
2015-11-13T13:00:00Z,2015-11-13T14:00:00+0100,67773,66279,38439,3251,0.0846,31651,19904,0.6289,2162,2649,1.2253,29488,17255,0.5852
2015-11-13T14:00:00Z,2015-11-13T15:00:00+0100,66869,64845,38439,1242,0.0323,31651,18350,0.5798,2162,2606,1.2054,29488,15744,0.5339
2015-11-13T15:00:00Z,2015-11-13T16:00:00+0100,67681,65041,38439,113,0.0029,31651,18781,0.5934,2162,2500,1.1563,29488,16281,0.5522
2015-11-13T16:00:00Z,2015-11-13T17:00:00+0100,71105,67621,38439,0,0,31651,20087,0.6346,2162,2491,1.1521,29488,17597,0.5967
2015-11-13T17:00:00Z,2015-11-13T18:00:00+0100,69952,67407,38439,0,0,31651,21955,0.6936,2162,2403,1.1114,29488,19552,0.663
2015-11-13T18:00:00Z,2015-11-13T19:00:00+0100,67352,65988,38439,0,0,31651,23522,0.7432,2162,2521,1.1662,29488,21000,0.7121
2015-11-13T19:00:00Z,2015-11-13T20:00:00+0100,62792,61804,38439,0,0,31651,24749,0.7819,2162,2553,1.1808,29488,22196,0.7527
2015-11-13T20:00:00Z,2015-11-13T21:00:00+0100,59236,58082,38439,0,0,31651,25475,0.8049,2162,2516,1.1637,29488,22959,0.7786
2015-11-13T21:00:00Z,2015-11-13T22:00:00+0100,56118,54932,38439,0,0,31651,26644,0.8418,2162,2596,1.2005,29488,24049,0.8156
2015-11-13T22:00:00Z,2015-11-13T23:00:00+0100,52261,50663,38439,0,0,31651,27499,0.8688,2162,2592,1.1988,29488,24907,0.8446
2015-11-13T23:00:00Z,2015-11-14T00:00:00+0100,48934,47445,38439,0,0,31659,27089,0.8557,2162,2515,1.1631,29497,24575,0.8331
2015-11-14T00:00:00Z,2015-11-14T01:00:00+0100,46443,45153,38439,0,0,31659,26307,0.831,2162,2243,1.0374,29497,24064,0.8158
2015-11-14T01:00:00Z,2015-11-14T02:00:00+0100,45595,44148,38439,0,0,31659,26608,0.8405,2162,2150,0.9944,29497,24458,0.8292
2015-11-14T02:00:00Z,2015-11-14T03:00:00+0100,45788,43941,38439,0,0,31659,26655,0.8419,2162,2252,1.0418,29497,24403,0.8273
2015-11-14T03:00:00Z,2015-11-14T04:00:00+0100,46132,44238,38439,0,0,31659,27143,0.8574,2162,2353,1.0884,29497,24789,0.8404
2015-11-14T04:00:00Z,2015-11-14T05:00:00+0100,46262,44780,38439,0,0,31659,27543,0.87,2162,2489,1.1512,29497,25054,0.8494
2015-11-14T05:00:00Z,2015-11-14T06:00:00+0100,47906,46567,38439,0,0,31659,28080,0.887,2162,2498,1.1554,29497,25582,0.8673
2015-11-14T06:00:00Z,2015-11-14T07:00:00+0100,51043,50623,38439,134,0.0035,31659,27984,0.8839,2162,2518,1.1647,29497,25466,0.8634
2015-11-14T07:00:00Z,2015-11-14T08:00:00+0100,53962,54408,38439,1954,0.0508,31659,27470,0.8676,2162,2530,1.1703,29497,24939,0.8455
2015-11-14T08:00:00Z,2015-11-14T09:00:00+0100,56964,57194,38439,5386,0.1401,31659,27289,0.862,2162,2526,1.1686,29497,24763,0.8395
2015-11-14T09:00:00Z,2015-11-14T10:00:00+0100,59024,58913,38439,7842,0.204,31659,27804,0.8782,2162,2558,1.183,29497,25246,0.8558
2015-11-14T10:00:00Z,2015-11-14T11:00:00+0100,59978,59086,38439,7841,0.204,31659,27775,0.8773,2162,2644,1.2228,29497,25131,0.852
2015-11-14T11:00:00Z,2015-11-14T12:00:00+0100,59258,58920,38439,7582,0.1972,31659,27005,0.853,2162,2709,1.2528,29497,24296,0.8237
2015-11-14T12:00:00Z,2015-11-14T13:00:00+0100,57513,57342,38439,5754,0.1497,31659,25756,0.8135,2162,2758,1.2757,29497,22998,0.7797
2015-11-14T13:00:00Z,2015-11-14T14:00:00+0100,55795,55389,38439,3450,0.0897,31659,24147,0.7628,2162,2796,1.2932,29497,21351,0.7238
2015-11-14T14:00:00Z,2015-11-14T15:00:00+0100,55230,54977,38439,1341,0.0349,31659,22333,0.7054,2162,2800,1.2953,29497,19532,0.6622
2015-11-14T15:00:00Z,2015-11-14T16:00:00+0100,56966,56464,38439,107,0.0028,31659,20414,0.6448,2162,2804,1.297,29497,17610,0.597
2015-11-14T16:00:00Z,2015-11-14T17:00:00+0100,60200,60095,38439,0,0,31659,19891,0.6283,2162,2811,1.3001,29497,17080,0.5791
2015-11-14T17:00:00Z,2015-11-14T18:00:00+0100,59758,59933,38439,0,0,31659,20012,0.6321,2162,2760,1.2767,29497,17252,0.5849
2015-11-14T18:00:00Z,2015-11-14T19:00:00+0100,57603,58135,38439,0,0,31659,20437,0.6455,2162,2765,1.279,29497,17671,0.5991
2015-11-14T19:00:00Z,2015-11-14T20:00:00+0100,54012,54375,38439,0,0,31659,20385,0.6439,2162,2656,1.2286,29497,17729,0.601
2015-11-14T20:00:00Z,2015-11-14T21:00:00+0100,51557,51522,38439,0,0,31659,19970,0.6308,2162,2457,1.1365,29497,17513,0.5938
2015-11-14T21:00:00Z,2015-11-14T22:00:00+0100,49911,50066,38439,0,0,31659,18948,0.5985,2162,1905,0.8813,29497,17043,0.5778
2015-11-14T22:00:00Z,2015-11-14T23:00:00+0100,46484,46608,38439,0,0,31659,18154,0.5734,2162,1626,0.7521,29497,16528,0.5603
2015-11-14T23:00:00Z,2015-11-15T00:00:00+0100,43344,43023,38439,0,0,31659,17726,0.5599,2162,1534,0.7094,29497,16192,0.549
2015-11-15T00:00:00Z,2015-11-15T01:00:00+0100,41218,41138,38439,0,0,31659,17585,0.5554,2162,1235,0.5712,29497,16350,0.5543
2015-11-15T01:00:00Z,2015-11-15T02:00:00+0100,40055,40275,38439,0,0,31659,17680,0.5584,2162,893,0.413,29497,16787,0.5691
2015-11-15T02:00:00Z,2015-11-15T03:00:00+0100,39953,40075,38439,0,0,31659,18459,0.5831,2162,634,0.2934,29497,17825,0.6043
2015-11-15T03:00:00Z,2015-11-15T04:00:00+0100,40388,40407,38439,0,0,31659,19393,0.6126,2162,573,0.2651,29497,18820,0.638
2015-11-15T04:00:00Z,2015-11-15T05:00:00+0100,40657,40415,38439,0,0,31659,21153,0.6682,2162,779,0.3605,29497,20373,0.6907
2015-11-15T05:00:00Z,2015-11-15T06:00:00+0100,41081,40749,38439,0,0,31659,22836,0.7213,2162,749,0.3465,29497,22087,0.7488
2015-11-15T06:00:00Z,2015-11-15T07:00:00+0100,43161,43208,38439,34,0.0008,31659,23531,0.7433,2162,753,0.3483,29497,22778,0.7722
2015-11-15T07:00:00Z,2015-11-15T08:00:00+0100,46705,46569,38439,485,0.0126,31659,24532,0.7749,2162,786,0.3636,29497,23746,0.805
2015-11-15T08:00:00Z,2015-11-15T09:00:00+0100,50526,49697,38439,1257,0.0327,31659,25711,0.8121,2162,772,0.3569,29497,24939,0.8455
2015-11-15T09:00:00Z,2015-11-15T10:00:00+0100,53273,52014,38439,2219,0.0578,31659,26233,0.8286,2162,687,0.3177,29497,25546,0.866
2015-11-15T10:00:00Z,2015-11-15T11:00:00+0100,55941,54014,38439,3095,0.0805,31659,26899,0.8497,2162,642,0.2972,29497,26257,0.8901
2015-11-15T11:00:00Z,2015-11-15T12:00:00+0100,55568,53215,38439,4251,0.1106,31659,27270,0.8614,2162,770,0.356,29497,26500,0.8984
2015-11-15T12:00:00Z,2015-11-15T13:00:00+0100,53232,51509,38439,4362,0.1135,31659,26834,0.8476,2162,804,0.3719,29497,26030,0.8825
2015-11-15T13:00:00Z,2015-11-15T14:00:00+0100,51543,49666,38439,3602,0.0937,31659,26323,0.8315,2162,779,0.3602,29497,25544,0.866
2015-11-15T14:00:00Z,2015-11-15T15:00:00+0100,51265,49326,38439,1776,0.0462,31659,25450,0.8039,2162,809,0.3744,29497,24640,0.8353
2015-11-15T15:00:00Z,2015-11-15T16:00:00+0100,52774,50961,38439,198,0.0051,31659,24161,0.7631,2162,806,0.3729,29497,23354,0.7917
2015-11-15T16:00:00Z,2015-11-15T17:00:00+0100,57058,55547,38439,0,0,31659,22678,0.7163,2162,845,0.3911,29497,21832,0.7402
2015-11-15T17:00:00Z,2015-11-15T18:00:00+0100,58026,56760,38439,0,0,31659,21733,0.6865,2162,829,0.3834,29497,20904,0.7087
2015-11-15T18:00:00Z,2015-11-15T19:00:00+0100,56491,55882,38439,0,0,31659,20651,0.6523,2162,911,0.4215,29497,19740,0.6692
2015-11-15T19:00:00Z,2015-11-15T20:00:00+0100,53738,53669,38439,0,0,31659,19946,0.63,2162,1043,0.4825,29497,18903,0.6408
2015-11-15T20:00:00Z,2015-11-15T21:00:00+0100,51390,49586,38439,0,0,31659,19090,0.603,2162,1169,0.5405,29497,17921,0.6076
2015-11-15T21:00:00Z,2015-11-15T22:00:00+0100,50759,50826,38439,0,0,31659,17780,0.5616,2162,1420,0.6568,29497,16360,0.5546
2015-11-15T22:00:00Z,2015-11-15T23:00:00+0100,47202,47511,38439,0,0,31659,17412,0.55,2162,1837,0.8499,29497,15575,0.528
2015-11-15T23:00:00Z,2015-11-16T00:00:00+0100,44233,43802,38451,0,0,31671,17451,0.551,2162,2117,0.979,29508,15334,0.5197
2015-11-16T00:00:00Z,2015-11-16T01:00:00+0100,42556,42000,38451,0,0,31671,17597,0.5556,2162,2238,1.0353,29508,15359,0.5205
2015-11-16T01:00:00Z,2015-11-16T02:00:00+0100,42099,41596,38451,0,0,31671,17706,0.5591,2162,2405,1.1123,29508,15301,0.5185
2015-11-16T02:00:00Z,2015-11-16T03:00:00+0100,42592,42197,38451,0,0,31671,18277,0.5771,2162,2427,1.1225,29508,15851,0.5372
2015-11-16T03:00:00Z,2015-11-16T04:00:00+0100,44801,44165,38451,0,0,31671,18366,0.5799,2162,2452,1.1342,29508,15914,0.5393
2015-11-16T04:00:00Z,2015-11-16T05:00:00+0100,49762,48790,38451,0,0,31671,18490,0.5838,2162,2463,1.1392,29508,16027,0.5431
2015-11-16T05:00:00Z,2015-11-16T06:00:00+0100,59277,57768,38451,0,0,31671,18761,0.5924,2162,2497,1.155,29508,16264,0.5512
2015-11-16T06:00:00Z,2015-11-16T07:00:00+0100,66259,64314,38451,133,0.0034,31671,19135,0.6042,2162,2614,1.2091,29508,16521,0.5599
2015-11-16T07:00:00Z,2015-11-16T08:00:00+0100,68781,64299,38451,2082,0.0542,31671,18991,0.5996,2162,2624,1.2137,29508,16367,0.5546
2015-11-16T08:00:00Z,2015-11-16T09:00:00+0100,69154,67447,38451,4991,0.1298,31671,19138,0.6043,2162,2643,1.2227,29508,16494,0.559
2015-11-16T09:00:00Z,2015-11-16T10:00:00+0100,69644,68772,38451,7286,0.1895,31671,19365,0.6115,2162,2710,1.2534,29508,16655,0.5644
2015-11-16T10:00:00Z,2015-11-16T11:00:00+0100,71404,69526,38451,8584,0.2232,31671,19455,0.6143,2162,2724,1.2598,29508,16731,0.567
2015-11-16T11:00:00Z,2015-11-16T12:00:00+0100,70515,69054,38451,8557,0.2225,31671,18956,0.5985,2162,2538,1.174,29508,16417,0.5564
2015-11-16T12:00:00Z,2015-11-16T13:00:00+0100,69701,69091,38451,7258,0.1888,31671,18790,0.5933,2162,2506,1.159,29508,16284,0.5518
2015-11-16T13:00:00Z,2015-11-16T14:00:00+0100,68915,67643,38451,4790,0.1246,31671,18429,0.5819,2162,2415,1.1169,29508,16014,0.5427
2015-11-16T14:00:00Z,2015-11-16T15:00:00+0100,68356,66804,38451,1950,0.0508,31671,17889,0.5648,2162,2247,1.0395,29508,15641,0.5301
2015-11-16T15:00:00Z,2015-11-16T16:00:00+0100,68895,67146,38451,156,0.004,31671,17713,0.5593,2162,2275,1.0521,29508,15439,0.5232
2015-11-16T16:00:00Z,2015-11-16T17:00:00+0100,71417,69896,38451,0,0,31671,17841,0.5634,2162,2274,1.052,29508,15567,0.5275
2015-11-16T17:00:00Z,2015-11-16T18:00:00+0100,70659,69665,38451,0,0,31671,18175,0.5738,2162,2544,1.1768,29508,15630,0.5297
2015-11-16T18:00:00Z,2015-11-16T19:00:00+0100,68810,68098,38451,0,0,31671,18132,0.5725,2162,2343,1.0838,29508,15789,0.5351
2015-11-16T19:00:00Z,2015-11-16T20:00:00+0100,64454,61694,38451,0,0,31671,17672,0.558,2162,2150,0.9942,29508,15523,0.526
2015-11-16T20:00:00Z,2015-11-16T21:00:00+0100,60527,58056,38451,0,0,31671,17010,0.5371,2162,2124,0.9826,29508,14886,0.5045
2015-11-16T21:00:00Z,2015-11-16T22:00:00+0100,57243,56476,38451,0,0,31671,16293,0.5145,2162,2060,0.9529,29508,14233,0.4824
2015-11-16T22:00:00Z,2015-11-16T23:00:00+0100,52229,51535,38451,0,0,31671,15911,0.5024,2162,2013,0.931,29508,13898,0.471
2015-11-16T23:00:00Z,2015-11-17T00:00:00+0100,48601,47854,38453,0,0,31680,15807,0.499,2162,2148,0.9934,29517,13659,0.4628
2015-11-17T00:00:00Z,2015-11-17T01:00:00+0100,46697,45905,38453,0,0,31680,15977,0.5043,2162,2311,1.0688,29517,13667,0.463
2015-11-17T01:00:00Z,2015-11-17T02:00:00+0100,46010,45423,38453,0,0,31680,16355,0.5162,2162,2264,1.0472,29517,14091,0.4774
2015-11-17T02:00:00Z,2015-11-17T03:00:00+0100,46576,44267,38453,0,0,31680,16221,0.512,2162,1883,0.8711,29517,14338,0.4857
2015-11-17T03:00:00Z,2015-11-17T04:00:00+0100,48377,47682,38453,0,0,31680,15801,0.4988,2162,1706,0.7892,29517,14095,0.4775
2015-11-17T04:00:00Z,2015-11-17T05:00:00+0100,51779,51352,38453,0,0,31680,15839,0.5,2162,1638,0.7574,29517,14201,0.4811
2015-11-17T05:00:00Z,2015-11-17T06:00:00+0100,60995,57316,38453,0,0,31680,16528,0.5217,2162,1769,0.8184,29517,14758,0.5
2015-11-17T06:00:00Z,2015-11-17T07:00:00+0100,67672,65365,38453,33,0.0008,31680,17169,0.5419,2162,1936,0.8956,29517,15233,0.5161
2015-11-17T07:00:00Z,2015-11-17T08:00:00+0100,69545,67506,38453,468,0.0122,31680,17358,0.5479,2162,1930,0.8927,29517,15428,0.5227
2015-11-17T08:00:00Z,2015-11-17T09:00:00+0100,69955,67948,38453,1257,0.0327,31680,17866,0.5639,2162,2082,0.9628,29517,15785,0.5348
2015-11-17T09:00:00Z,2015-11-17T10:00:00+0100,71066,69240,38453,2108,0.0548,31680,18204,0.5746,2162,2201,1.018,29517,16003,0.5422
2015-11-17T10:00:00Z,2015-11-17T11:00:00+0100,72155,70252,38453,2860,0.0744,31680,18175,0.5737,2162,1915,0.886,29517,16259,0.5508
2015-11-17T11:00:00Z,2015-11-17T12:00:00+0100,71404,69855,38453,3027,0.0788,31680,18794,0.5933,2162,1806,0.8355,29517,16988,0.5755
2015-11-17T12:00:00Z,2015-11-17T13:00:00+0100,71288,66644,38453,2935,0.0763,31680,18743,0.5916,2162,2194,1.015,29517,16549,0.5607
2015-11-17T13:00:00Z,2015-11-17T14:00:00+0100,70415,67674,38453,1923,0.05,31680,19022,0.6004,2162,2204,1.0196,29517,16818,0.5698
2015-11-17T14:00:00Z,2015-11-17T15:00:00+0100,69909,66604,38453,596,0.0155,31680,18877,0.5958,2162,2091,0.9672,29517,16785,0.5687
2015-11-17T15:00:00Z,2015-11-17T16:00:00+0100,70213,67142,38453,63,0.0016,31680,19425,0.6132,2162,2038,0.9428,29517,17387,0.589
2015-11-17T16:00:00Z,2015-11-17T17:00:00+0100,73180,70298,38453,0,0,31680,21177,0.6685,2162,2083,0.9634,29517,19095,0.6469
2015-11-17T17:00:00Z,2015-11-17T18:00:00+0100,72153,70124,38453,0,0,31680,22023,0.6952,2162,2112,0.977,29517,19911,0.6746
2015-11-17T18:00:00Z,2015-11-17T19:00:00+0100,70117,68182,38453,0,0,31680,24292,0.7668,2162,2433,1.1254,29517,21859,0.7405
2015-11-17T19:00:00Z,2015-11-17T20:00:00+0100,66336,63855,38453,0,0,31680,26407,0.8336,2162,2500,1.1562,29517,23907,0.8099
2015-11-17T20:00:00Z,2015-11-17T21:00:00+0100,62441,60258,38453,0,0,31680,28376,0.8957,2162,2296,1.062,29517,26080,0.8835
2015-11-17T21:00:00Z,2015-11-17T22:00:00+0100,59177,56525,38453,0,0,31680,29607,0.9346,2162,2312,1.0695,29517,27295,0.9247
2015-11-17T22:00:00Z,2015-11-17T23:00:00+0100,54667,51762,38453,0,0,31680,30691,0.9688,2162,2108,0.9748,29517,28583,0.9683
2015-11-17T23:00:00Z,2015-11-18T00:00:00+0100,50539,48059,38456,0,0,31690,30690,0.9684,2162,1993,0.9218,29527,28697,0.9719
2015-11-18T00:00:00Z,2015-11-18T01:00:00+0100,48733,45863,38456,0,0,31690,31400,0.9909,2162,2242,1.0372,29527,29158,0.9875
2015-11-18T01:00:00Z,2015-11-18T02:00:00+0100,47996,45262,38456,0,0,31690,31470,0.993,2162,2349,1.0866,29527,29121,0.9862
2015-11-18T02:00:00Z,2015-11-18T03:00:00+0100,48433,45800,38456,0,0,31690,31729,1.0012,2162,2253,1.0422,29527,29476,0.9983
2015-11-18T03:00:00Z,2015-11-18T04:00:00+0100,50069,47450,38456,0,0,31690,31857,1.0053,2162,2276,1.0525,29527,29581,1.0018
2015-11-18T04:00:00Z,2015-11-18T05:00:00+0100,53820,50999,38456,0,0,31690,32094,1.0127,2162,2450,1.1334,29527,29643,1.0039
2015-11-18T05:00:00Z,2015-11-18T06:00:00+0100,62405,59163,38456,0,0,31690,32529,1.0265,2162,2459,1.1374,29527,30070,1.0184
2015-11-18T06:00:00Z,2015-11-18T07:00:00+0100,68669,65697,38456,62,0.0016,31690,31643,0.9986,2162,2466,1.1406,29527,29177,0.9882
2015-11-18T07:00:00Z,2015-11-18T08:00:00+0100,70625,67917,38456,1202,0.0313,31690,30716,0.9692,2162,2463,1.1393,29527,28253,0.9568
2015-11-18T08:00:00Z,2015-11-18T09:00:00+0100,70514,66030,38456,3293,0.0856,31690,29475,0.9301,2162,2483,1.1483,29527,26993,0.9142
2015-11-18T09:00:00Z,2015-11-18T10:00:00+0100,71272,69871,38456,5579,0.1451,31690,29198,0.9214,2162,2400,1.1102,29527,26798,0.9076
2015-11-18T10:00:00Z,2015-11-18T11:00:00+0100,72509,70994,38456,7810,0.2031,31690,28914,0.9124,2162,2395,1.1078,29527,26519,0.8981
2015-11-18T11:00:00Z,2015-11-18T12:00:00+0100,71103,70461,38456,8656,0.2251,31690,28728,0.9065,2162,2602,1.2034,29527,26126,0.8848
2015-11-18T12:00:00Z,2015-11-18T13:00:00+0100,70303,69710,38456,7857,0.2043,31690,28156,0.8885,2162,2668,1.2341,29527,25488,0.8632
2015-11-18T13:00:00Z,2015-11-18T14:00:00+0100,68771,67950,38456,5583,0.1452,31690,26180,0.8261,2162,2639,1.2208,29527,23540,0.7972
2015-11-18T14:00:00Z,2015-11-18T15:00:00+0100,68035,66894,38456,2447,0.0636,31690,24228,0.7645,2162,2648,1.2246,29527,21580,0.7308
2015-11-18T15:00:00Z,2015-11-18T16:00:00+0100,68171,67367,38456,227,0.0059,31690,22033,0.6953,2162,2629,1.2161,29527,19404,0.6572
2015-11-18T16:00:00Z,2015-11-18T17:00:00+0100,71808,69934,38456,0,0,31690,22197,0.7004,2162,2493,1.1533,29527,19703,0.6673
2015-11-18T17:00:00Z,2015-11-18T18:00:00+0100,71461,69766,38456,0,0,31690,24275,0.766,2162,2446,1.1315,29527,21829,0.7393
2015-11-18T18:00:00Z,2015-11-18T19:00:00+0100,69980,68034,38456,0,0,31690,26798,0.8456,2162,2128,0.9845,29527,24669,0.8355
2015-11-18T19:00:00Z,2015-11-18T20:00:00+0100,66544,63963,38456,0,0,31690,28313,0.8934,2162,2146,0.9928,29527,26166,0.8862
2015-11-18T20:00:00Z,2015-11-18T21:00:00+0100,62465,60362,38456,0,0,31690,28829,0.9097,2162,2249,1.04,29527,26581,0.9002
2015-11-18T21:00:00Z,2015-11-18T22:00:00+0100,58934,54707,38456,0,0,31690,29155,0.92,2162,2473,1.1438,29527,26682,0.9036
2015-11-18T22:00:00Z,2015-11-18T23:00:00+0100,53998,52101,38456,0,0,31690,29474,0.9301,2162,2467,1.1412,29527,27007,0.9146
2015-11-18T23:00:00Z,2015-11-19T00:00:00+0100,50919,47483,38458,0,0,31708,29737,0.9378,2162,2470,1.1427,29545,27266,0.9228
2015-11-19T00:00:00Z,2015-11-19T01:00:00+0100,48984,47282,38458,0,0,31708,30025,0.9469,2162,2360,1.0914,29545,27665,0.9364
2015-11-19T01:00:00Z,2015-11-19T02:00:00+0100,48371,46630,38458,0,0,31708,30026,0.947,2162,1957,0.9054,29545,28068,0.95
2015-11-19T02:00:00Z,2015-11-19T03:00:00+0100,48808,46986,38458,0,0,31708,29918,0.9436,2162,1745,0.8071,29545,28173,0.9536
2015-11-19T03:00:00Z,2015-11-19T04:00:00+0100,50511,48396,38458,0,0,31708,29872,0.9421,2162,1501,0.6941,29545,28372,0.9603
2015-11-19T04:00:00Z,2015-11-19T05:00:00+0100,54604,52058,38458,0,0,31708,30271,0.9547,2162,1439,0.6656,29545,28832,0.9759
2015-11-19T05:00:00Z,2015-11-19T06:00:00+0100,63358,60078,38458,0,0,31708,30887,0.9741,2162,1334,0.617,29545,29553,1.0002
2015-11-19T06:00:00Z,2015-11-19T07:00:00+0100,70080,65902,38458,60,0.0016,31708,30695,0.968,2162,1313,0.6076,29545,29381,0.9945
2015-11-19T07:00:00Z,2015-11-19T08:00:00+0100,72043,65248,38458,1137,0.0296,31708,30366,0.9577,2162,1477,0.6829,29545,28889,0.9778
2015-11-19T08:00:00Z,2015-11-19T09:00:00+0100,72368,68571,38458,3357,0.0873,31708,30606,0.9652,2162,1942,0.898,29545,28664,0.9702
2015-11-19T09:00:00Z,2015-11-19T10:00:00+0100,73597,69709,38458,5355,0.1392,31708,31527,0.9943,2162,2317,1.0716,29545,29210,0.9886
2015-11-19T10:00:00Z,2015-11-19T11:00:00+0100,74097,71029,38458,5986,0.1556,31708,31951,1.0077,2162,2460,1.138,29545,29491,0.9982
2015-11-19T11:00:00Z,2015-11-19T12:00:00+0100,73147,68158,38458,5880,0.1529,31708,31264,0.986,2162,2466,1.1407,29545,28798,0.9747
